property,url,status,title
text-transform,https://drafts.csswg.org/css-text-3/#propdef-text-transform,ED,CSS Text Module Level 3
text-transform,https://www.w3.org/TR/2019/WD-css-text-3-20191113/#propdef-text-transform,WD,CSS Text Module Level 3
text-underline-offset,https://drafts.csswg.org/css-text-decor-4/#propdef-text-underline-offset,ED,CSS Text Decoration Module Level 4
text-underline-offset,https://www.w3.org/TR/2018/WD-css-text-decor-4-20180313/#propdef-text-underline-offset,FPWD,CSS Text Decoration Module Level 4
text-underline-position,https://drafts.csswg.org/css-text-decor-3/#propdef-text-underline-position,ED,CSS Text Decoration Module Level 3
text-underline-position,https://drafts.csswg.org/css-text-decor-4/#propdef-text-underline-position,ED,CSS Text Decoration Module Level 4
text-underline-position,https://www.w3.org/TR/2019/CR-css-text-decor-3-20190813/#propdef-text-underline-position,CR,CSS Text Decoration Module Level 3
text-wrap,https://drafts.csswg.org/css-text-4/#propdef-text-wrap,ED,CSS Text Module Level 4
text-wrap,https://www.w3.org/TR/2019/WD-css-text-4-20191113/#propdef-text-wrap,WD,CSS Text Module Level 4
top,http://www.w3.org/TR/2011/REC-CSS2-20110607/visuren.html#propdef-top,REC,CSS 2.1
top,http://www.w3.org/TR/2016/WD-css-position-3-20160517/#propdef-top,WD,CSS Positioned Layout Module Level 3
top,https://drafts.csswg.org/css-position/#propdef-top,ED,CSS Positioned Layout Module Level 3
transform,https://drafts.csswg.org/css-transforms/#propdef-transform,ED,CSS Transforms Module Level 1
transform,https://www.w3.org/TR/2019/CR-css-transforms-1-20190214/#propdef-transform,CR,CSS Transforms Module Level 1
transform-box,https://drafts.csswg.org/css-transforms/#propdef-transform-box,ED,CSS Transforms Module Level 1
transform-box,https://www.w3.org/TR/2019/CR-css-transforms-1-20190214/#propdef-transform-box,CR,CSS Transforms Module Level 1
transform-origin,https://drafts.csswg.org/css-transforms/#propdef-transform-origin,ED,CSS Transforms Module Level 1
transform-origin,https://www.w3.org/TR/2019/CR-css-transforms-1-20190214/#propdef-transform-origin,CR,CSS Transforms Module Level 1
transition,https://drafts.csswg.org/css-transitions/#propdef-transition,ED,CSS Transitions
transition,https://www.w3.org/TR/2018/WD-css-transitions-1-20181011/#propdef-transition,WD,CSS Transitions
transition-delay,https://drafts.csswg.org/css-transitions/#propdef-transition-delay,ED,CSS Transitions
transition-delay,https://www.w3.org/TR/2018/WD-css-transitions-1-20181011/#propdef-transition-delay,WD,CSS Transitions
transition-duration,https://drafts.csswg.org/css-transitions/#propdef-transition-duration,ED,CSS Transitions
transition-duration,https://www.w3.org/TR/2018/WD-css-transitions-1-20181011/#propdef-transition-duration,WD,CSS Transitions
transition-property,https://drafts.csswg.org/css-transitions/#propdef-transition-property,ED,CSS Transitions
transition-property,https://www.w3.org/TR/2018/WD-css-transitions-1-20181011/#propdef-transition-property,WD,CSS Transitions
transition-timing-function,https://drafts.csswg.org/css-transitions/#propdef-transition-timing-function,ED,CSS Transitions
transition-timing-function,https://www.w3.org/TR/2018/WD-css-transitions-1-20181011/#propdef-transition-timing-function,WD,CSS Transitions
unicode-bidi,http://www.w3.org/TR/2011/REC-CSS2-20110607/visuren.html#propdef-unicode-bidi,REC,CSS 2.1
unicode-bidi,https://drafts.csswg.org/css-writing-modes-3/#propdef-unicode-bidi,ED,CSS Writing Modes Level 3
unicode-bidi,https://drafts.csswg.org/css-writing-modes-4/#propdef-unicode-bidi,ED,CSS Writing Modes Level 4
unicode-bidi,https://www.w3.org/TR/2019/CR-css-writing-modes-4-20190730/#propdef-unicode-bidi,CR,CSS Writing Modes Level 4
unicode-bidi,https://www.w3.org/TR/2019/REC-css-writing-modes-3-20191210/#propdef-unicode-bidi,REC,CSS Writing Modes Level 3
user-select,https://drafts.csswg.org/css-ui-4/#propdef-user-select,ED,CSS Basic User Interface Module Level 4
user-select,https://drafts.csswg.org/css-ui/#propdef-user-select,ED,CSS Basic User Interface Module Level 3 (CSS3 UI)
user-select,https://www.w3.org/TR/2017/WD-css-ui-4-20171222/#propdef-user-select,WD,CSS Basic User Interface Module Level 4
vertical-align,http://www.w3.org/TR/2011/REC-CSS2-20110607/visudet.html#propdef-vertical-align,REC,CSS 2.1
vertical-align,https://drafts.csswg.org/css-inline-3/#propdef-vertical-align,ED,CSS Inline Layout Module Level 3
vertical-align,https://www.w3.org/TR/2018/WD-css-inline-3-20180808/#propdef-vertical-align,WD,CSS Inline Layout Module Level 3
visibility,http://www.w3.org/TR/2011/REC-CSS2-20110607/visufx.html#propdef-visibility,REC,CSS 2.1
voice-family,http://www.w3.org/TR/2011/REC-CSS2-20110607/aural.html#propdef-voice-family,REC,CSS 2.1
volume,http://www.w3.org/TR/2011/REC-CSS2-20110607/aural.html#propdef-volume,REC,CSS 2.1
white-space,http://www.w3.org/TR/2011/REC-CSS2-20110607/text.html#propdef-white-space,REC,CSS 2.1
white-space,https://drafts.csswg.org/css-text-3/#propdef-white-space,ED,CSS Text Module Level 3
white-space,https://drafts.csswg.org/css-text-4/#propdef-white-space,ED,CSS Text Module Level 4
white-space,https://www.w3.org/TR/2019/WD-css-text-3-20191113/#propdef-white-space,WD,CSS Text Module Level 3
white-space,https://www.w3.org/TR/2019/WD-css-text-4-20191113/#propdef-white-space,WD,CSS Text Module Level 4
widows,http://www.w3.org/TR/2011/REC-CSS2-20110607/page.html#propdef-widows,REC,CSS 2.1
widows,https://drafts.csswg.org/css-break-4/#propdef-widows,ED,CSS Fragmentation Module Level 4
widows,https://drafts.csswg.org/css-break/#propdef-widows,ED,CSS Fragmentation Module Level 3
widows,https://www.w3.org/TR/2018/CR-css-break-3-20181204/#propdef-widows,CR,CSS Fragmentation Module Level 3
widows,https://www.w3.org/TR/2018/WD-css-break-4-20181218/#propdef-widows,FPWD,CSS Fragmentation Module Level 4
width,http://www.w3.org/TR/2011/REC-CSS2-20110607/visudet.html#propdef-width,REC,CSS 2.1
width,https://drafts.csswg.org/css-sizing-3/#propdef-width,ED,CSS Intrinsic & Extrinsic Sizing Module Level 3
width,https://www.w3.org/TR/2019/WD-css-sizing-3-20190522/#propdef-width,WD,CSS Intrinsic & Extrinsic Sizing Module Level 3
will-change,http://www.w3.org/TR/2015/CR-css-will-change-1-20151203/#propdef-will-change,CR,CSS Will Change Module Level 1
will-change,https://drafts.csswg.org/css-will-change/#propdef-will-change,ED,CSS Will Change Module Level 1
word-boundary-detection,https://drafts.csswg.org/css-text-4/#propdef-word-boundary-detection,ED,CSS Text Module Level 4
word-boundary-detection,https://www.w3.org/TR/2019/WD-css-text-4-20191113/#propdef-word-boundary-detection,WD,CSS Text Module Level 4
word-boundary-expansion,https://drafts.csswg.org/css-text-4/#propdef-word-boundary-expansion,ED,CSS Text Module Level 4
word-boundary-expansion,https://www.w3.org/TR/2019/WD-css-text-4-20191113/#propdef-word-boundary-expansion,WD,CSS Text Module Level 4
word-break,https://drafts.csswg.org/css-text-3/#propdef-word-break,ED,CSS Text Module Level 3
word-break,https://www.w3.org/TR/2019/WD-css-text-3-20191113/#propdef-word-break,WD,CSS Text Module Level 3
word-spacing,http://www.w3.org/TR/2011/REC-CSS2-20110607/text.html#propdef-word-spacing,REC,CSS 2.1
word-spacing,https://drafts.csswg.org/css-text-3/#propdef-word-spacing,ED,CSS Text Module Level 3
word-spacing,https://www.w3.org/TR/2019/WD-css-text-3-20191113/#propdef-word-spacing,WD,CSS Text Module Level 3
word-wrap,https://drafts.csswg.org/css-text-3/#propdef-word-wrap,ED,CSS Text Module Level 3
word-wrap,https://www.w3.org/TR/2019/WD-css-text-3-20191113/#propdef-word-wrap,WD,CSS Text Module Level 3
wrap-after,https://drafts.csswg.org/css-text-4/#propdef-wrap-after,ED,CSS Text Module Level 4
wrap-after,https://www.w3.org/TR/2019/WD-css-text-4-20191113/#propdef-wrap-after,WD,CSS Text Module Level 4
wrap-before,https://drafts.csswg.org/css-text-4/#propdef-wrap-before,ED,CSS Text Module Level 4
wrap-before,https://www.w3.org/TR/2019/WD-css-text-4-20191113/#propdef-wrap-before,WD,CSS Text Module Level 4
wrap-flow,http://www.w3.org/TR/2015/WD-css3-exclusions-20150115/#propdef-wrap-flow,WD,CSS Exclusions Module Level 1
wrap-flow,https://drafts.csswg.org/css-exclusions/#propdef-wrap-flow,ED,CSS Exclusions Module Level 1
wrap-inside,https://drafts.csswg.org/css-text-4/#propdef-wrap-inside,ED,CSS Text Module Level 4
wrap-inside,https://www.w3.org/TR/2019/WD-css-text-4-20191113/#propdef-wrap-inside,WD,CSS Text Module Level 4
wrap-through,http://www.w3.org/TR/2015/WD-css3-exclusions-20150115/#propdef-wrap-through,WD,CSS Exclusions Module Level 1
wrap-through,https://drafts.csswg.org/css-exclusions/#propdef-wrap-through,ED,CSS Exclusions Module Level 1
writing-mode,https://drafts.csswg.org/css-writing-modes-3/#propdef-writing-mode,ED,CSS Writing Modes Level 3
writing-mode,https://drafts.csswg.org/css-writing-modes-4/#propdef-writing-mode,ED,CSS Writing Modes Level 4
writing-mode,https://www.w3.org/TR/2019/CR-css-writing-modes-4-20190730/#propdef-writing-mode,CR,CSS Writing Modes Level 4
writing-mode,https://www.w3.org/TR/2019/REC-css-writing-modes-3-20191210/#propdef-writing-mode,REC,CSS Writing Modes Level 3
z-index,http://www.w3.org/TR/2011/REC-CSS2-20110607/visuren.html#propdef-z-index,REC,CSS 2.1
z-index,http://www.w3.org/TR/2016/WD-css-position-3-20160517/#propdef-z-index,WD,CSS Positioned Layout Module Level 3
z-index,https://drafts.csswg.org/css-position/#propdef-z-index,ED,CSS Positioned Layout Module Level 3
